room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude
8147497,42922050,Shared room,,Praha 4,4,5,1,1,1,15,1,50.040096,14.455
8147528,2719098,Entire home/apt,,Praha 3,3,5,3,0,,40,1,50.085469,14.445605
8148810,42135999,Private room,,Praha 7,7,5,3,1,1,26,2,50.104382,14.455154
8155152,13824957,Entire home/apt,,Praha 10,8,5,4,1,1,34,2,50.053033,14.493135
8157363,33333689,Entire home/apt,,Praha 1,30,5,4,2,1,85,1,50.082541,14.428282
8161014,17565106,Entire home/apt,,Praha 2,21,4.5,2,1,1,22,2,50.068896,14.429833
8161857,16525161,Entire home/apt,,Praha 1,23,4.5,4,1,1,57,1,50.08659,14.427954
8165055,28712391,Private room,,Praha 7,20,4.5,2,1,1,26,1,50.101267,14.424772
8166892,43103164,Entire home/apt,,Praha 3,1,5,2,,1,32,1,50.083744,14.446966
8175590,4925794,Private room,,Praha 8,6,4.5,2,1,2,38,2,50.091903,14.448703
8175801,9345552,Entire home/apt,,Praha 1,9,4.5,4,1,1,115,,50.08426,14.419416
8176537,40579875,Entire home/apt,,Praha 7,1,4,,2,,55,4,50.099235,14.433656
8177017,4557321,Entire home/apt,,Praha 1,30,5,4,1,1,58,,50.082824,14.415138
8177045,43154170,Entire home/apt,,Zbraslav,1,5,,2,2,57,2,49.96795,14.393859
8180950,12155304,Entire home/apt,,Praha 10,4,4.5,3,1,1,38,3,50.072571,14.477231
8182044,43166561,Entire home/apt,,Praha 7,0,,2,0,1,34,7,50.102306,14.44561
8184459,42500679,Entire home/apt,,Praha 5,1,4,3,0,1,43,5,50.033869,14.387555
8187465,43188865,Entire home/apt,,Praha 6,9,4.5,,2,1,53,2,50.100805,14.389649
8187869,43159120,Entire home/apt,,Praha 10,0,,3,1,1,27,2,50.065666,14.456931
8187930,40781245,Entire home/apt,,Praha 6,8,4.5,4,2,1,49,3,50.105183,14.403675
8191906,36271270,Private room,,Praha 1,17,4.5,4,1,2,26,1,50.086698,14.400124
8192630,36271270,Private room,,Praha 1,18,5,2,1,2,26,1,50.087877,14.400013
8193066,36271270,Private room,,Praha 1,20,4.5,2,1,2,26,1,50.086955,14.400175
8193226,36271270,Private room,,Praha 1,36,5,4,1,2,26,1,50.087612,14.400331
8193354,36271270,Private room,,Praha 1,23,5,2,1,2,26,1,50.086693,14.398492
8197603,3024832,Private room,,Praha 1,2,4.5,2,1,1,34,2,50.089983,14.43308
8198048,24813302,Entire home/apt,,Praha 10,0,,4,2,1,45,2,50.070171,14.457318
8199447,36217873,Entire home/apt,,Praha 8,15,5,4,0,,88,2,50.093272,14.451806
8199855,42576866,Private room,,Praha 6,4,5,2,1,1,28,2,50.102526,14.398127
8199986,23285960,Entire home/apt,,Praha 11,1,5,,3,2,129,3,50.044097,14.487718
8201148,930532,Entire home/apt,,Praha 1,3,5,4,1,1,78,,50.092988,14.432396
8203207,33599224,Entire home/apt,,Praha 1,38,5,5,2,1,68,,50.081559,14.404262
8203272,42576866,Private room,,Praha 6,11,4.5,2,1,1,32,2,50.101201,14.398291
8203426,40574530,Entire home/apt,,Praha 3,0,,2,1,1,53,2,50.085325,14.447749
8203614,40574530,Entire home/apt,,Praha 3,3,4.5,4,2,,59,2,50.083318,14.445942
8204987,43266980,Entire home/apt,,Praha 1,15,5,4,1,,84,2,50.090951,14.433302
8205458,41717118,Entire home/apt,,Praha 5,0,,,2,,144,,50.074982,14.404753
8206417,775348,Private room,,Praha 7,2,5,2,1,1,35,1,50.102596,14.4369
8212379,43305506,Private room,,Praha 6,0,,2,1,1,18,1,50.096801,14.403611
8215041,3533590,Entire home/apt,,Praha 2,1,5,5,2,,116,3,50.076445,14.436739
8215411,3585430,Entire home/apt,,Praha 6,2,5,4,2,1,36,1,50.084381,14.364912
8216012,24660201,Entire home/apt,,Praha 3,19,5,,2,1,47,2,50.086097,14.45072
8217110,25495326,Entire home/apt,,Praha 10,5,5,,2,1,64,3,50.078619,14.487496
8219210,21673328,Entire home/apt,,Praha 5,8,5,2,0,1,39,2,50.079548,14.406641
8221868,42996117,Private room,,Praha 1,49,5,3,1,,52,1,50.079835,14.423859
8222541,41277215,Private room,,Praha 1,5,4,2,1,1,57,2,50.089567,14.422268
8223787,14135544,Private room,,Praha 4,23,4.5,3,1,1,18,1,50.047868,14.45951
8223973,31005991,Entire home/apt,,Praha 5,6,4,2,0,1,34,2,50.070008,14.401616
8224563,13693400,Private room,,Praha 2,5,5,2,1,1,30,2,50.06953,14.417092
8229675,8218819,Entire home/apt,,Praha 4,1,5,,4,2,151,1,50.043028,14.438588
8231319,8218819,Private room,,Praha 4,0,,2,1,1,53,1,50.042065,14.439706
8231623,8218819,Private room,,Praha 4,0,,3,1,1,70,1,50.04195,14.43965
8232993,43414307,Entire home/apt,,Praha 2,5,5,,2,,116,2,50.068992,14.428007
8235831,36217873,Entire home/apt,,Praha 8,15,5,4,1,,93,2,50.093001,14.450474
8236762,40007684,Entire home/apt,,Praha 8,0,,2,1,,31,1,50.126434,14.419471
8238091,43442788,Entire home/apt,,Praha 1,34,5,,3,,107,1,50.087169,14.42323
8238555,37913032,Entire home/apt,,Praha 3,9,5,4,0,1,30,3,50.083989,14.447805
8243344,13120197,Private room,,Praha 6,0,,2,1,1,21,1,50.103593,14.405746
8244865,16391987,Entire home/apt,,Praha 5,2,5,,1,1,50,2,50.068669,14.374077
8248228,43497697,Private room,,Praha 2,4,5,2,1,1,24,2,50.064693,14.421427
8248875,13860914,Private room,,Praha 5,0,,2,1,1,30,2,50.070766,14.408153
8253514,4557321,Private room,,Praha 1,26,5,2,1,1,47,,50.082913,14.413224
8253525,4557321,Private room,,Praha 1,27,5,2,1,1,43,,50.083249,14.413238
8254335,36006261,Private room,,Praha 2,1,,2,1,1,27,1,50.075025,14.444971
8260031,43559260,Entire home/apt,,Praha 4,10,5,3,2,1,43,2,50.04361,14.455677
8262688,1546069,Private room,,Praha 2,53,4.5,3,1,1,46,,50.076345,14.43079
8265905,17304783,Entire home/apt,,Praha 1,18,4.5,4,1,1,50,1,50.082215,14.425998
8266147,1546069,Private room,,Praha 2,50,4.5,3,1,1,46,,50.074442,14.431031
8279922,48850,Entire home/apt,,Praha 8,3,4.5,2,0,1,36,1,50.097567,14.464147
8281215,23116782,Entire home/apt,,Praha 3,1,5,4,1,1,34,1,50.080589,14.452847
8281469,9752720,Entire home/apt,,Praha 5,20,4.5,4,1,1,47,1,50.072469,14.407723
8281652,43667558,Private room,,Praha 9,0,,1,1,1,22,1,50.101493,14.528642
8281740,42370928,Entire home/apt,,Praha 7,1,5,3,1,1,78,1,50.100929,14.431025
8282287,43671219,Entire home/apt,,Praha 8,2,4.5,3,0,1,27,2,50.12517,14.452609
8284912,40579875,Private room,,Praha 3,3,4.5,2,1,2,25,1,50.08086,14.446145
8288035,5463516,Entire home/apt,,Praha 5,34,5,4,1,1,41,2,50.07635,14.405711
8290143,9256671,Entire home/apt,,Praha 1,16,5,,2,,128,2,50.088067,14.417494
8290293,34909821,Private room,,Praha 2,12,5,4,1,1,30,1,50.075327,14.430637
8291214,18162588,Entire home/apt,,Praha 10,0,,4,1,1,59,1,50.070342,14.452495
8291575,39959865,Private room,,Praha 6,8,5,1,1,,19,1,50.108356,14.393852
8292366,39071282,Private room,,Praha 2,3,4,2,1,1,43,1,50.079093,14.436371
8293772,28712391,Private room,,Praha 7,13,4,2,1,1,24,1,50.100732,14.425648
8294032,39958511,Shared room,,Praha 7,0,,2,1,1,41,1,50.103616,14.434687
8295627,43670543,Entire home/apt,,Praha 6,0,,,3,2,30,2,50.077684,14.30654
8296053,32573958,Entire home/apt,,Praha 2,0,,4,1,1,145,4,50.065636,14.421724
8296424,8407384,Entire home/apt,,Praha 3,3,5,4,0,1,30,2,50.091408,14.46979
8296946,31033353,Entire home/apt,,Praha 7,3,5,,2,1,69,2,50.101638,14.428462
8299462,13562621,Entire home/apt,,Praha 1,1,4,,2,2,64,1,50.086571,14.398985
8299503,13562621,Private room,,Praha 1,12,5,2,1,2,20,1,50.086697,14.399848
8299923,43670543,Entire home/apt,,Praha 6,3,5,,3,2,81,2,50.077051,14.307035
8301325,40579875,Private room,,Praha 3,1,5,2,1,1,25,1,50.081452,14.44673
8302172,43773150,Entire home/apt,,Praha 4,1,5,4,2,1,81,2,50.058791,14.427666
8306628,738870,Private room,,Praha 8,0,,2,1,1,25,2,50.092413,14.444446
8307485,43583871,Entire home/apt,,Praha 1,29,5,3,1,1,38,,50.086718,14.43721
8309561,43583871,Entire home/apt,,Praha 1,26,5,4,2,1,50,,50.086517,14.436418
8310129,43583871,Entire home/apt,,Praha 2,34,5,3,1,1,38,,50.085465,14.437397
8316062,987321,Entire home/apt,,Praha 1,13,5,2,0,1,59,3,50.08948,14.401221
8316255,987321,Entire home/apt,,Praha 1,10,4.5,4,0,1,65,2,50.089047,14.402481
8317470,43849241,Shared room,,Praha 12,3,5,3,1,1,10,1,50.016486,14.448213
8318104,14218916,Private room,,Praha 7,0,,2,1,,43,1,50.100498,14.434017
8320078,16192150,Entire home/apt,,Praha 4,2,5,3,1,1,30,1,50.060701,14.447792
8331904,43922415,Private room,,Praha 10,1,5,2,1,1,26,2,50.071526,14.456131
8332231,5463516,Entire home/apt,,Praha 2,36,5,4,1,1,68,2,50.074481,14.4341
8334504,3529680,Entire home/apt,,Praha 1,26,5,4,1,1,31,1,50.090837,14.427302
8339377,22434813,Entire home/apt,,Praha 1,21,5,2,0,1,70,1,50.081274,14.420228
8342747,43583871,Entire home/apt,,Praha 2,25,5,3,1,1,38,,50.085768,14.437265
8342842,43583871,Entire home/apt,,Praha 8,14,5,3,1,1,29,,50.086872,14.437648
8342918,43583871,Entire home/apt,,Praha 2,24,5,4,1,1,38,,50.085709,14.437338
8344989,41128647,Entire home/apt,,Praha 4,3,5,4,1,1,38,2,50.057317,14.423598
8347405,43998959,Private room,,Praha 4,0,,2,1,1,21,1,50.052535,14.422959
8347588,43998959,Private room,,Praha 4,0,,2,1,1,25,1,50.052763,14.421426
8349356,44006988,Private room,,Praha 1,1,4,4,1,,70,1,50.082878,14.430164
8349594,43737358,Entire home/apt,,Praha 10,1,5,4,2,1,65,1,50.054589,14.501265
8349893,44006988,Private room,,Praha 1,6,4.5,2,1,,48,1,50.081532,14.432084
8351388,44018564,Private room,,Praha 2,1,5,2,1,,35,1,50.076173,14.438075
8352056,43797289,Private room,,Praha 5,0,,2,1,1,35,2,50.077526,14.406192
8353397,6695883,Entire home/apt,,Praha 6,0,,,3,,383,1,50.084491,14.370365
8353815,44030819,Entire home/apt,,Praha 2,4,4.5,4,0,1,64,2,50.076066,14.420989
8354125,44030819,Entire home/apt,,Praha 1,0,,4,0,1,61,1,50.077893,14.422038
8354273,25986553,Private room,,Praha 4,1,2,2,1,1,24,1,50.056883,14.4537
8354324,44030819,Entire home/apt,,Praha 2,1,5,2,0,1,54,2,50.075813,14.421731
8354346,42715787,Private room,,Praha 2,31,5,2,1,1,39,,50.079757,14.438293
8354436,44030819,Entire home/apt,,Praha 2,1,3,3,0,1,61,2,50.076305,14.422285
8354562,43978383,Private room,,Praha 4,0,,2,1,,32,1,50.040143,14.443524
8356387,44046160,Entire home/apt,,Praha 4,0,,3,2,2,64,3,50.048043,14.453837
8360058,44068943,Entire home/apt,,Praha 8,2,5,3,2,1,57,2,50.095956,14.463867
8362878,44078350,Entire home/apt,,Praha 1,4,5,2,1,1,64,2,50.079825,14.423305
8363569,39542808,Private room,,Praha 3,0,,2,1,1,15,1,50.076178,14.459537
8365020,9345790,Entire home/apt,,Praha 1,4,4,2,1,1,71,1,50.08374,14.403349
8365595,44091440,Entire home/apt,,Praha 5,14,4.5,3,0,1,34,2,50.06131,14.403718
8365691,9345790,Entire home/apt,,Praha 1,10,5,4,2,,194,1,50.090122,14.419682
8367928,43797289,Private room,,Praha 5,2,5,2,1,1,35,2,50.075217,14.406784
8368004,42892084,Private room,,Praha 6,0,,2,1,1,36,1,50.100181,14.367499
8369227,41249706,Entire home/apt,,Praha 2,11,5,4,2,1,42,1,50.06619,14.429503
8373477,44133947,Private room,,Praha 9,9,5,,1,,31,2,50.106343,14.490685
8373982,44136116,Entire home/apt,,Praha 3,30,5,5,3,2,39,,50.080451,14.450328
8375007,44006988,Private room,,Praha 1,0,,,1,,75,1,50.082683,14.431084
8376422,13435717,Entire home/apt,,Praha 2,6,5,4,0,1,64,2,50.072856,14.443273
8378816,16580095,Private room,,Praha 3,30,4.5,2,1,1,28,1,50.085551,14.441394
8381545,227945,Entire home/apt,,Praha 2,2,5,,1,1,42,,50.070243,14.430097
8384818,44184183,Private room,,Praha 1,4,5,2,1,1,45,2,50.090031,14.426573
8384854,3931098,Entire home/apt,,Praha 3,26,4.5,4,2,1,48,2,50.086024,14.441454
8386542,44191803,Entire home/apt,,Praha 2,33,5,4,0,1,45,1,50.069051,14.436189
8394792,18238076,Private room,,Praha 1,1,4,4,1,1,23,2,50.0916,14.433547
8396110,2840955,Entire home/apt,,Praha 8,0,,,3,1,122,2,50.090572,14.445319
8397911,31843928,Entire home/apt,,Praha 1,0,,,4,1,245,1,50.086298,14.408729
8399765,40588786,Entire home/apt,,Praha 6,0,,5,2,1,116,2,50.100363,14.398481
8400523,44256371,Entire home/apt,,Praha 18,0,,3,1,1,68,1,50.139688,14.520408
8402527,44266442,Entire home/apt,,Praha 1,2,5,,2,2,172,1,50.082373,14.40712
8403508,2123391,Entire home/apt,,Praha 5,0,,,2,,116,1,50.075652,14.396072
8403772,4104217,Private room,,Praha 2,13,5,4,1,1,17,1,50.070623,14.433931
8404237,6019524,Entire home/apt,,Praha 10,15,5,4,1,1,37,,50.06887,14.45519
8407590,27105263,Entire home/apt,,Praha 2,17,4.5,2,1,1,58,1,50.074008,14.428505
8412142,44133947,Private room,,Praha 9,3,5,,1,,31,2,50.107331,14.492143
8412984,44317084,Private room,,Praha 5,0,,2,1,1,43,2,50.055622,14.37172
8414072,30093305,Entire home/apt,,Praha 11,0,,2,1,1,36,2,50.038035,14.517504
8414577,13574336,Entire home/apt,,Praha 1,0,,4,2,1,254,1,50.092117,14.428202
8415191,13574336,Entire home/apt,,Praha 1,0,,,2,1,266,1,50.091373,14.427106
8415840,28123981,Entire home/apt,,Praha 5,0,,3,1,1,56,1,50.070563,14.410536
8418576,21825080,Entire home/apt,,Praha 8,3,4.5,2,1,1,24,2,50.131492,14.452586
8419193,41605297,Entire home/apt,,Praha 1,5,5,,1,1,45,1,50.090886,14.428909
8420668,44349270,Entire home/apt,,Praha 3,2,4.5,2,1,1,52,1,50.083965,14.454191
8421740,799502,Entire home/apt,,Praha 4,10,4.5,4,1,1,42,2,50.055838,14.422236
8423072,38372130,Entire home/apt,,Praha 1,8,4.5,4,2,1,84,2,50.090173,14.430311
8423211,42667909,Entire home/apt,,Praha 4,4,5,,3,2,139,3,50.060053,14.446045
8424021,44359312,Private room,,Praha 2,0,,1,1,,22,1,50.073891,14.438844
8426610,3989176,Entire home/apt,,Praha 3,1,5,3,1,1,44,2,50.090181,14.473116
8432575,44133947,Entire home/apt,,Praha 9,17,5,,3,,77,2,50.107484,14.490717
8433444,44406864,Entire home/apt,,Praha 3,9,5,4,1,1,63,2,50.086118,14.448883
8435944,44418327,Entire home/apt,,Praha 6,0,,3,2,1,39,2,50.082607,14.36122
8436322,1167781,Entire home/apt,,Praha 1,9,4.5,,1,1,84,2,50.089948,14.42468
8436500,1167781,Entire home/apt,,Praha 1,2,2.5,4,1,1,84,2,50.090536,14.423004
8436569,1167781,Entire home/apt,,Praha 1,5,5,2,1,1,84,,50.08857,14.422951
8438229,4882323,Entire home/apt,,Praha 2,3,2.5,4,1,1,37,1,50.075557,14.430143
8441975,44234999,Private room,,Praha 2,27,4.5,2,1,,29,1,50.070671,14.434893
8442204,44362855,Entire home/apt,,Praha 6,12,4.5,4,2,1,33,2,50.075604,14.33074
8443620,24145574,Private room,,Praha 11,1,4,2,1,1,19,1,50.030822,14.484627
8445965,5858902,Entire home/apt,,Praha 8,2,5,,2,1,52,2,50.104668,14.479435
8446944,1167781,Entire home/apt,,Praha 1,9,4.5,3,1,1,84,,50.078832,14.419538
8448816,37789835,Entire home/apt,,Praha 15,2,4.5,,2,1,27,1,50.043296,14.563709
8452096,44490604,Entire home/apt,,Praha 2,6,5,,2,1,84,2,50.076234,14.438815
8454488,145360,Entire home/apt,,Praha 1,11,5,2,1,1,74,3,50.081241,14.422118
8458549,44524514,Private room,,Praha 10,0,,1,1,1,22,1,50.066428,14.45151
8463498,28268832,Entire home/apt,,Praha 5,16,5,4,1,1,46,2,50.078571,14.403807
8468207,3990737,Private room,,Praha 6,2,4.5,2,1,1,18,1,50.081093,14.320559
8471551,43849241,Shared room,,Praha 12,1,3,1,1,1,10,1,50.01602,14.447612
8472210,35458753,Private room,,Praha 10,2,4.5,2,1,2,36,1,50.056152,14.486005
8480272,23241787,Private room,,Praha 5,16,5,2,1,1,30,1,50.061225,14.411897
8481289,39372893,Private room,,Praha 3,0,,2,1,1,32,1,50.083359,14.453251
8482433,5003101,Entire home/apt,,Praha 6,2,5,3,1,1,48,2,50.087853,14.383253
8483392,6035221,Entire home/apt,,Praha 1,11,5,,4,1,116,2,50.088516,14.400781
8483487,38760333,Private room,,Praha 2,1,,2,1,1,30,1,50.071365,14.434595
8485892,44691249,Private room,,Praha 6,2,5,4,1,1,40,3,50.099851,14.396084
8486089,17493576,Entire home/apt,,Praha 10,2,4.5,2,3,1,34,1,50.065849,14.451942
8489855,24039619,Entire home/apt,,Praha 2,18,5,4,1,1,37,2,50.07258,14.431936
8491432,20860277,Entire home/apt,,Praha 15,1,4,3,1,1,36,2,50.042808,14.551521
8492288,44724179,Entire home/apt,,Praha 8,1,5,2,2,1,28,1,50.131376,14.47755
8496207,13435717,Entire home/apt,,Praha 2,17,5,4,1,1,67,2,50.072844,14.438214
8496320,44741717,Private room,,Praha 5,0,,5,1,1,22,1,50.080712,14.406385
8499846,31451006,Entire home/apt,,Praha 4,4,4.5,2,0,1,19,2,50.045077,14.421679
8501022,8915049,Entire home/apt,,Praha 5,4,3,4,1,1,33,1,50.071241,14.390603
8501442,44766578,Entire home/apt,,Praha 10,15,5,,2,,35,1,50.07722,14.492403
8501949,17394389,Entire home/apt,,Praha 1,26,5,2,1,,133,3,50.086044,14.422512
8503327,8915049,Entire home/apt,,Praha 5,9,4.5,3,1,1,30,1,50.070866,14.388642
8515895,21998719,Entire home/apt,,Praha 8,9,5,4,0,1,64,1,50.091708,14.43743
8516465,44691249,Private room,,Praha 6,2,4.5,1,1,1,45,3,50.100865,14.397836
8525724,3277348,Entire home/apt,,Praha 8,0,,4,2,1,58,2,50.1054,14.478763
8526464,16713842,Entire home/apt,,Praha 1,1,5,5,1,,254,,50.090152,14.427604
8530921,44277724,Private room,,Praha 7,0,,1,1,,18,1,50.099437,14.423413
8533787,44549962,Entire home/apt,,Praha 4,2,3.5,,2,,58,2,50.0538,14.456407
8534956,40964534,Private room,,Praha 8,21,5,3,1,2,21,1,50.09912,14.472499
8543808,9173203,Private room,,Praha 14,2,4,2,1,1,12,1,50.085329,14.552055
8544896,41188123,Entire home/apt,,Praha 10,0,,2,1,1,83,1,50.070738,14.474083
8547208,44994453,Entire home/apt,,Praha 6,4,5,2,0,1,35,3,50.102028,14.362108
8548085,36217873,Entire home/apt,,Praha 8,16,4.5,4,1,,93,2,50.093346,14.452049
8548549,4473268,Entire home/apt,,Praha 1,23,5,4,2,1,68,2,50.091978,14.430675
8548813,44691249,Private room,,Praha 6,2,4.5,4,1,1,45,2,50.099715,14.395818
8548950,44691249,Private room,,Praha 6,4,5,1,1,1,45,3,50.101213,14.397408
8549102,44691249,Private room,,Praha 6,4,5,2,1,1,80,3,50.099124,14.395642
8551014,2230951,Entire home/apt,,Praha 8,46,5,4,2,1,52,1,50.093535,14.456397
8551557,1634351,Entire home/apt,,Praha 2,30,4.5,4,1,,56,,50.07157,14.43071
8551984,44867106,Shared room,,Praha 6,1,5,2,1,1,35,1,50.097942,14.373722
8558869,45047945,Private room,,Praha 3,2,5,1,1,1,34,1,50.081048,14.453398
8561287,32563009,Entire home/apt,,?eporyje,0,,2,1,1,44,1,50.035682,14.312237
8563048,45067052,Private room,,Praha 10,1,4,4,1,1,36,1,50.070542,14.485933
8565142,1037514,Entire home/apt,,Praha 1,26,5,4,2,2,61,2,50.077769,14.41557
8566013,40478886,Entire home/apt,,Praha 2,46,5,2,1,1,38,2,50.068301,14.416488
8568256,10446814,Private room,,Praha 3,6,4.5,2,1,1,24,2,50.084267,14.452768
8568620,16483737,Entire home/apt,,Praha 1,1,4,3,1,1,65,1,50.089568,14.423503
8572713,38774655,Entire home/apt,,Praha 5,10,4.5,4,1,1,52,2,50.079714,14.404784
8575087,28744593,Entire home/apt,,Praha 6,10,5,2,0,1,53,1,50.099607,14.401757
8575750,43614412,Private room,,Praha 3,18,4.5,2,1,1,34,2,50.079061,14.44922
8575781,30584559,Entire home/apt,,Praha 1,4,5,3,1,1,88,2,50.085882,14.42091
8580961,41229974,Entire home/apt,,Praha 3,4,5,3,1,1,29,3,50.084176,14.448118
8583134,28712391,Entire home/apt,,Praha 7,0,,4,2,1,39,1,50.101613,14.424015
8584618,34170719,Entire home/apt,,Praha 2,7,4.5,4,1,1,31,1,50.075863,14.430836
8584734,44362855,Entire home/apt,,Praha 6,17,4.5,3,1,1,26,2,50.075695,14.330903
8586750,37390372,Entire home/apt,,Praha 4,1,5,3,0,1,43,1,50.054218,14.433015
8587870,45197409,Entire home/apt,,Praha 2,7,5,4,1,1,39,2,50.071463,14.440251
8590745,39366362,Private room,,Praha 6,8,5,2,1,1,20,3,50.088251,14.345872
8594121,13175657,Entire home/apt,,Praha 8,2,5,,3,,66,2,50.091429,14.440247
8594132,45228192,Entire home/apt,,Praha 2,1,5,4,1,1,48,2,50.073416,14.430261
8600078,44114324,Private room,,Praha 7,1,3,2,1,1,28,2,50.098388,14.428084
8601582,36416984,Private room,,Praha 7,21,5,2,1,1,29,1,50.100566,14.421493
8604359,32658262,Entire home/apt,,Praha 2,25,5,2,0,1,52,,50.076268,14.429772
8608032,45287164,Entire home/apt,,Praha 5,0,,4,1,1,122,2,50.076501,14.403667
8608258,15391571,Entire home/apt,,Praha 2,19,4.5,,3,,20,2,50.069442,14.417098
8609844,5193924,Entire home/apt,,Praha 3,3,5,4,2,1,85,2,50.086485,14.448398
8611632,16268641,Entire home/apt,,Praha 3,0,,3,1,1,107,1,50.07635,14.461938
8611994,4485609,Entire home/apt,,Praha 6,6,5,2,0,1,30,2,50.096213,14.349594
8612909,7160691,Entire home/apt,,Praha 1,2,5,,2,1,116,2,50.08845,14.403125
8621007,44191803,Entire home/apt,,Praha 6,18,4.5,4,1,1,39,1,50.086251,14.374416
8622344,45354459,Entire home/apt,,Praha 3,0,,3,1,1,29,2,50.084135,14.453069
8624091,401669,Private room,,Praha 2,25,5,3,1,,28,,50.076719,14.437491
8625406,36562493,Private room,,Praha 2,35,4.5,2,1,,28,1,50.072568,14.430194
8626404,42715787,Private room,,Praha 2,26,4.5,2,1,1,34,,50.076423,14.436682
8628982,17009382,Entire home/apt,,Praha 1,4,4.5,,2,,85,2,50.078229,14.4247
8637555,24851986,Entire home/apt,,Praha 2,10,5,2,1,1,57,2,50.077733,14.442
8638504,257722,Shared room,,Praha 3,23,4.5,4,1,,14,1,50.076442,14.464752
8639114,19173186,Private room,,Praha 8,0,,2,1,1,30,2,50.119411,14.434643
8639272,31950181,Private room,,Praha 5,0,,3,1,1,32,1,50.073719,14.391886
8639452,5003101,Private room,,Praha 10,0,,2,1,1,22,2,50.059687,14.467907
8641471,45430344,Entire home/apt,,Praha 3,12,5,4,2,,69,2,50.079606,14.447704
8646052,45447543,Private room,,Praha 13,1,5,1,1,1,28,3,50.037714,14.326569
8647551,43797289,Private room,,Praha 5,3,5,2,1,,35,3,50.074868,14.396297
8648584,9755747,Shared room,,Praha 6,1,5,2,1,1,21,1,50.103095,14.394547
8648982,42605087,Entire home/apt,,Praha 10,3,4.5,3,1,1,34,1,50.070567,14.449749
8650320,22325529,Entire home/apt,,Praha 1,8,5,3,2,1,80,1,50.082848,14.406896
8650350,20941285,Private room,,Praha 3,7,5,2,1,1,18,1,50.089188,14.465898
8657355,404062,Entire home/apt,,Praha 10,0,,3,1,1,58,2,50.070697,14.44684
8659948,18705287,Private room,,Praha 5,24,5,2,1,2,26,2,50.07542,14.405474
8660344,17565106,Entire home/apt,,Praha 2,28,4.5,2,1,1,29,2,50.081359,14.433998
8661129,7327996,Entire home/apt,,Praha 13,1,5,4,1,1,46,3,50.045682,14.303511
8662620,20497348,Entire home/apt,,Praha 1,0,,,2,2,129,2,50.088841,14.417254
8665890,45524803,Entire home/apt,,Praha 1,25,5,4,1,1,45,,50.085116,14.424934
8666436,26313594,Entire home/apt,,Praha 3,6,4.5,4,1,1,35,2,50.08371,14.455448
8669645,45542213,Entire home/apt,,Praha 9,0,,2,0,1,43,1,50.129629,14.493286
8670130,45542213,Entire home/apt,,Praha 9,1,5,2,0,1,43,1,50.130678,14.496994
8675332,45566419,Private room,,Praha 1,0,,3,1,1,81,1,50.077645,14.424152
8675785,45568435,Entire home/apt,,Praha 3,8,4.5,5,2,2,45,1,50.081645,14.457537
8675927,24215962,Entire home/apt,,Praha 10,2,5,4,1,1,34,,50.070184,14.461549
8676590,3545876,Entire home/apt,,Praha 1,4,5,,2,2,162,,50.088007,14.402153
8678157,15806188,Entire home/apt,,Praha 5,0,,1,1,,107,1,50.071841,14.395229
8680670,45586824,Private room,,Praha 3,2,5,2,1,1,26,1,50.082235,14.447537
8681822,404062,Private room,,Praha 10,0,,2,1,1,35,2,50.070172,14.447289
8683097,8568090,Entire home/apt,,Praha 10,4,5,4,1,1,34,1,50.073801,14.492412
8690413,40032700,Entire home/apt,,Praha 7,5,5,4,1,1,68,2,50.099154,14.424541
8690964,404062,Private room,,Praha 10,1,5,2,1,1,35,2,50.071202,14.447795
8692843,404062,Private room,,Praha 2,1,4,2,1,1,35,2,50.069912,14.446208
